timestamp,open,high,low,close,volume
2025-05-22 12:00:00,1.0,1.03,0.9995,0.9998,14574374.0
2025-05-22 13:00:00,0.9998,0.9999,0.9998,0.9998,767866.0
2025-05-22 14:00:00,0.9998,1.0001,0.9998,1.0001,1605061.0
2025-05-22 15:00:00,1.0001,1.0002,0.9999,1.0,570350.0
2025-05-22 16:00:00,0.9999,1.0,0.9999,0.9999,341535.0
2025-05-22 17:00:00,0.9999,1.0001,0.9999,1.0,305286.0
2025-05-22 18:00:00,1.0,1.0001,1.0,1.0,1121942.0
2025-05-22 19:00:00,1.0,1.0001,0.9999,1.0,832958.0
2025-05-22 20:00:00,1.0,1.0001,0.9999,1.0,401344.0
2025-05-22 21:00:00,1.0001,1.0001,1.0,1.0,102836.0
2025-05-22 22:00:00,1.0,1.0001,1.0,1.0,130246.0
2025-05-22 23:00:00,1.0001,1.0001,0.9999,0.9999,309233.0
2025-05-23 00:00:00,1.0,1.0001,0.9999,1.0,197241.0
2025-05-23 01:00:00,1.0,1.0001,0.9999,1.0,111540.0
2025-05-23 02:00:00,1.0,1.0001,0.9998,1.0,238141.0
2025-05-23 03:00:00,0.9999,1.0,0.9998,1.0,282334.0
2025-05-23 04:00:00,0.9999,1.0,0.9999,0.9999,173414.0
2025-05-23 05:00:00,1.0,1.0,0.9999,1.0,315992.0
2025-05-23 06:00:00,1.0,1.0001,0.9999,1.0001,334906.0
2025-05-23 07:00:00,1.0001,1.0001,0.9999,1.0,157279.0
2025-05-23 08:00:00,1.0,1.0001,0.9999,1.0,168214.0
2025-05-23 09:00:00,1.0001,1.0001,0.9999,1.0,132484.0
2025-05-23 10:00:00,1.0,1.0001,0.9999,1.0,209053.0
2025-05-23 11:00:00,1.0,1.0001,0.9999,1.0,346978.0
2025-05-23 12:00:00,1.0,1.0001,0.9999,1.0,390292.0
2025-05-23 13:00:00,1.0001,1.0001,0.9999,1.0,283053.0
2025-05-23 14:00:00,1.0001,1.0001,0.9999,1.0001,529311.0
2025-05-23 15:00:00,1.0,1.0002,1.0,1.0,228044.0
2025-05-23 16:00:00,1.0001,1.0001,0.9999,1.0,407175.0
2025-05-23 17:00:00,1.0,1.0001,0.9999,1.0,122531.0
2025-05-23 18:00:00,1.0,1.0001,0.9998,1.0,243894.0
2025-05-23 19:00:00,0.9999,1.0001,0.9999,1.0001,116419.0
2025-05-23 20:00:00,1.0,1.0001,0.9999,0.9999,78445.0
2025-05-23 21:00:00,0.9999,1.0001,0.9999,1.0,109464.0
2025-05-23 22:00:00,1.0,1.0001,0.9999,1.0,98199.0
